tid,label,period,depth,duration,asymmetry,snr,std,skew,kurtosis,q25,q50,q75,pratio,fft_energy,entropy,ls_peak_power,rotation_period,ac1,ac2,ac3,cwt1,cwt2,cwt3,odd_even_diff,secondary_snr,symmetry,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20
106997505,FP,0.5796579657965797,0.0528608530176623,0.1,0.06805865944940062,1.970701875105301,0.1773266947789547,0.03724613515090222,-0.1334344530803806,0.3818160695805791,0.4938568527559556,0.6049966668452904,0.28136818223899646,17221.287181554308,3.992125986953213,0.051880552667812406,0.001622586402725945,71.29217954901489,62.96505044264857,62.20644230650515,4.833770485120138,6.642672531568673,7.356075935419019,0,0.08901975685731318,-0.1139494660136551,0.452243478787263,0.5480686736380489,0.5136736042150203,0.4670028062921035,0.5086738035795534,0.5085043823092192,0.49009145624815237,0.45409565280466224,0.46883801451701923,0.5551420197475948,0.5219437970225881,0.45506142804366506,0.5172758644157865,0.4949989247490375,0.5036607349856859,0.4964167181856777,0.5258282010875815,0.4710865869357717,0.48863394548631084,0.49912445868431526
124709665,FP,0.6681668166816681,0.04805163861662748,0.1,0.0580131167377343,1.6257424851277975,0.17532930447782963,-0.03049820499507475,-0.07603554754468256,0.4221431262500395,0.5367936763380203,0.6594705637423387,0.3124313558338371,20135.547288950016,3.8267043082268284,0.06632743964810132,0.001893580761219466,82.58911803027128,74.67003096959589,73.53204289566425,4.946590918073688,6.432635319173566,11.721935661460055,0,0.01698373576510937,-0.18296223406239123,0.532266579121301,0.5017693949061944,0.5681676418318979,0.5805044363791356,0.5253741333109774,0.5835912296687238,0.48317618840424353,0.5495453506852549,0.5442016883514081,0.572711708976173,0.5021562919394117,0.5052290270516373,0.5974716049350566,0.5081756950215521,0.5560453132605415,0.5297964669257802,0.5328135599413631,0.5829471443704232,0.5110344053287436,0.5384056906802429
50365310,FP,0.5383538353835383,0.05717282021539632,0.1,0.05663792290602406,1.1932221984910456,0.16644351720125375,0.20022554896097441,0.1213130454423168,0.3783062457110312,0.4810487571878773,0.5939587247118341,0.29390136530463523,17105.571684775936,3.9373225274010344,0.04180917148643496,0.0017528483786152498,70.35348243799436,63.81396799723313,62.81130544737915,5.292673418969402,6.682478549006364,7.526282638784565,0,0.17698957054703437,-0.26876353291650396,0.5064590642650671,0.44806388283786175,0.5447083756979766,0.4799767780366641,0.5205631140010197,0.5259924032510304,0.408550438066231,0.5167338655282718,0.5889218400958576,0.426990899284804,0.4733118109499986,0.5103027106597231,0.4814681576111847,0.532421776451202,0.4964786701796041,0.517486891841862,0.4422282912961617,0.5061784784007076,0.5003813991712908,0.5128500381906075
238597883,FP,0.6976697669766977,0.06572031699848302,0.1,0.08781996356797407,2.0784262819707857,0.1974798469560244,0.044132944203600324,-0.03773734533789863,0.3393787630234759,0.46913264911767494,0.6001928094731119,0.24961741326292744,15970.945671256866,4.107408370629587,0.042392106008391925,0.0018597731076808628,67.34024217677116,56.588855285775814,56.467454742966794,7.382256913797135,8.417455432543342,10.798096268307088,0,0.3632943372520484,-0.12748812881812985,0.48497138810831975,0.4922795221247354,0.46220044536959876,0.5070890370790768,0.3977422140678412,0.4682365552022869,0.5300279694003815,0.4565077192984234,0.44744981767733044,0.4544835702496244,0.5095207720300133,0.4677990124764275,0.5194721739984959,0.4148898934790845,0.47337462149302895,0.5000599707865864,0.4704026419298832,0.46070468206432474,0.48348578135667725,0.46501922641190546
169904935,FP,0.5118011801180118,0.07334454590044477,0.1,0.08013847339048347,1.0589256831063063,0.1697353786483846,0.05054264272348375,0.06932073800943916,0.31031261380283903,0.4288042430909266,0.5345525701030318,0.26255737307986016,12674.679857293355,4.043437381889938,0.0468651032461533,0.0017015484090522374,53.19643671145269,45.37030625075358,45.30285392870364,6.239562159108468,5.839522862341024,5.7014406507203965,0,0.35059377125925834,0.0,0.40938822818458304,0.4377186050115872,0.4324894837380421,0.4294547391330145,0.3873270112488817,0.40975478709234514,0.4190698028549145,0.4911703324363819,0.45341289810508106,0.2997260380703929,0.42706083462571703,0.48467744950022645,0.48492861334365844,0.3659449034964414,0.39310514554722725,0.4284524807969872,0.42244157175986047,0.4465153279003817,0.41900797154588515,0.42104681515933
156115721,FP,0.5678567856785679,0.060803728417062886,0.1,0.06120715006738093,2.0514874439277535,0.1633904427999856,0.10192421006757663,0.5663842205392187,0.3714750728637794,0.4750430435140428,0.5678199733086781,0.2852839696580064,15599.283472068055,3.9782149109319613,0.03369764833978335,0.001577535888941473,64.3160136757545,56.91382098640454,56.89691571576863,5.4599743670934995,6.204444518638445,5.5397454199811325,0,0.34500416803737394,-0.24559692380830578,0.48459081689327194,0.43496207565771683,0.5129069037989977,0.49786401922240525,0.41869035385431175,0.46832254490731207,0.4987557357582993,0.4754806789509258,0.5147605161355048,0.44234519120200644,0.43847971165923094,0.49690763202134086,0.5177667115787422,0.4122030493135346,0.5404181460543731,0.42004462948676774,0.44440546455880875,0.4534797680447445,0.5498925292920367,0.4554091444152362
139853601,FP,0.6239123912391239,0.09591422670940214,0.1,0.07572027456689413,1.3356499462170248,0.20353533467225554,-0.21311627187575988,-0.09227985862223909,0.3961704836703506,0.5189130745187276,0.6454170370850012,0.2638359489260149,18535.400256293608,4.036804420131176,0.04857212742856404,0.001590077913817777,77.68471492123292,66.80489289492934,66.74821389407958,9.288658354213688,8.740675794004126,8.830152870093261,0,0.05655007207354345,-0.1256442297229588,0.5317745287585921,0.41441016590754604,0.5994237069655934,0.5457057261749824,0.4570306699175533,0.4771763019310646,0.5870512642789264,0.5773028906495304,0.3632223929008917,0.5303808692259452,0.5563101323770062,0.5303476040750437,0.45054713122511847,0.5683073522107442,0.4776999784386168,0.4953317475399691,0.5535257110502446,0.43606426607124066,0.577238868638119,0.5112566666216242
231663901,KP,0.6976697669766977,0.2035719583122061,0.1,0.01847974765220284,1.040887685443027,0.12542847859834205,0.8040089069055917,4.705738527896431,0.44737635345413557,0.48962133784787615,0.5147329834637582,0.4147151522830573,16304.822965325591,3.2985192067109583,0.14709151114873686,0.0019443904335990664,65.70414439567412,64.40652657378723,63.31981419956111,0.9070118211741547,2.489342043961461,6.210892055272696,0,1.818971384492035e-13,-0.723060202214791,0.4796783396813217,0.46212033638720895,0.5122355334130779,0.5187890180566102,0.5359286141507998,0.5083427575302346,0.36367770625590534,0.26914529404196724,0.8176335814481401,0.5515507362063798,0.4211386963093181,0.44996812642534145,0.4896213378478868,0.48962133784786743,0.4896213378478489,0.49418817227289896,0.5038985090809903,0.49850831104709453,0.47131753888163014,0.4898427900371411
182943944,FP,0.5,0.09082318496373534,0.1,0.07647081582482651,1.2259142624224493,0.19977677738692073,0.12955796659147525,-0.36434978475526947,0.3625078595454465,0.48469651625726573,0.6421049580414774,0.26883225260804755,18022.653368898165,3.9974016213212837,0.058708334353573345,0.0016012810248198556,75.50885769807039,65.73716682192594,64.7807936099973,6.44658646657524,10.801674353308702,9.252275637332103,0,0.013667514028630198,-0.3175381333900468,0.5115378322656458,0.5190642909516812,0.4429869621395922,0.5146618255549309,0.5970957554804472,0.4706315880435473,0.47612927029287433,0.45435271248431186,0.597415412494406,0.4440024006993388,0.5563276978924369,0.4469557253685954,0.46507510120327455,0.5542015014453063,0.6033280247482851,0.4125718292881979,0.4388363727746211,0.5981981205228747,0.5277087963674915,0.4704948130069038
291555748,FP,0.8982898289828982,0.06720438812503303,0.1,0.06678804992464546,1.965966946998944,0.16503718527974193,0.2412414827909923,0.4453158758820588,0.30032050155182916,0.4235047073934126,0.5154387718052642,0.2622541213138911,12450.477636491818,4.057686024014746,0.05528904453067395,0.001998800719568259,52.11344925723431,45.579077657449346,45.588149969681474,3.7170652854751483,6.354479633614153,8.539617669301213,0,0.05486169084115125,-0.424832669028846,0.42036005789749054,0.45035099068377316,0.3381986222060235,0.46193664029973197,0.4641936341437776,0.40221050466115194,0.39542832374349884,0.4318118408096007,0.44869960608775383,0.39992095648082376,0.3923536967884577,0.48570136206137043,0.3747717207788558,0.4361865451776049,0.39067640348335597,0.4383233619444882,0.33847897528890925,0.5061777831065755,0.4094732456630393,0.4120633252278545
